y_max,y_min,y_peak_to_peak,y_mean,y_median,y_std,y_abs_mean,y_energy,y_abs_area,x_at_y_max,x_at_y_min,first_third_energy,middle_third_energy,last_third_energy,first_third_std,middle_third_std,last_third_std,label,file_path,x,y,source_dataset,instance_id,y_pred,proba_0,proba_1,proba_2,proba_3
-2.0484226735112903,-7.4062944157548385,5.357871742243548,-3.801032774707675,-3.8051224413548383,0.1937547739929442,3.801032774707675,57956.049658454795,760.202979461857,982.15,981.7,19732.511430553688,18545.685876788593,19677.852351112517,0.2785387382732689,0.111488911930083,0.1197529157592627,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T16-38-42.599012-Hohlrmtestk1_tr-[19984]-[68.0,-50.0,5.54]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt",68,-50,messreihe_1,messreihe_1_x68_y-50,2,0.006885683,0.024373703,0.64661574,0.3221249
-3.6517852909661297,-4.296466260596774,0.6446809696306444,-3.979255823656125,-3.985917250270968,0.1223424924065811,3.979255823656125,63413.62782679331,795.8473562807729,984.65,984.05,21489.41107636634,20352.54482407026,21571.671926356707,0.0996988784008282,0.1111882306161351,0.1189889519363914,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T11-20-26.020021-Hohlrmtestk1_tr-[15692]-[39.0,52.0,6.55]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt",39,52,messreihe_1,messreihe_1_x39_y52,1,0.006169781,0.9925303,0.00095141557,0.0003484831
-2.0067647582387096,-6.891327481454838,4.884562723216129,-3.843018059626432,-3.847908890779032,0.1865095452697867,3.843018059626432,59229.09804198367,768.6003299682075,982.75,982.25,20153.44854812077,18970.529463691644,20105.12003017126,0.2635943196851041,0.111505040426876,0.1195324252707641,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T17-46-17.966791-Hohlrmtestk1_tr-[20888]-[74.0,-40.0,5.43]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt",74,-40,messreihe_1,messreihe_1_x74_y-40,2,0.004677636,0.038730383,0.73845595,0.21813603
-3.149362824966129,-5.9358402194,2.786477394433871,-3.8617703418165057,-3.8651352549193545,0.1543751004100931,3.8617703418165057,59763.344480085325,772.3504062422279,977.6,978.3,20275.697751102292,19163.40682617244,20324.239902810594,0.1910055838301468,0.1112893733127317,0.1205534645115498,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T05-30-18.186932-Hohlrmtestk1_tr-[10941]-[-1.0,-46.0,5.08]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt",-1,-46,messreihe_1,messreihe_1_x-1_y-46,2,0.025028618,0.008383417,0.5055976,0.46099034
-2.61405654965,-5.454737442846774,2.840680893196774,-3.913128136106697,-3.918448178072581,0.1407563661736507,3.913128136106697,61344.86904099734,782.6218588967372,980.1,979.45,20778.278312752136,19797.228798782,20769.3619294632,0.181557093326141,0.0970017020812562,0.1062243356169834,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T00-07-41.450196-Hohlrmtestk3_tr-[6205]-[-37.0,-17.0,5.17]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt",-37,-17,messreihe_3,messreihe_3_x-37_y-17,3,0.026468204,0.06420505,0.012843463,0.89648324
-1.1582747393225807,-10.84227582414516,9.68400108482258,-3.4816204909822233,-3.4863757823322574,0.3193613077656957,3.4816204909822233,48906.91522538857,696.3197823173821,980.05,979.6,16861.387913853785,15496.99878099674,16548.528530538042,0.518977387612287,0.1128802115718505,0.1239154581794357,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T21-15-14.761419-Hohlrmtestk2_tr-[20538]-[71.0,5.0,6.23]-[1.0,0.0,0.0,0.0]-delta[0.002mm-0.0deg]-avg20.txt",71,5,messreihe_2,messreihe_2_x71_y5,3,0.014312069,0.007947567,0.001641317,0.97609895
-2.667280065303226,-6.133184510385484,3.4659044450822583,-3.8772137617193456,-3.882769721035484,0.158958077684429,3.8772137617193456,60247.27495233256,775.4394852830505,982.55,982.1,20458.083145234297,19306.779427251084,20482.41237984719,0.2024834698005385,0.1107775999278125,0.1190348780161598,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T10-22-29.918810-Hohlrmtestk1_tr-[14907]-[34.0,-62.0,6.23]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt",34,-62,messreihe_1,messreihe_1_x34_y-62,0,0.44842464,0.08983076,0.23606598,0.22567868
-3.0138158251080647,-5.505709754559677,2.4918939294516127,-3.920238717779859,-3.9268175468516127,0.1483811714689598,3.920238717779859,61576.544594283536,784.0443875409453,978.65,977.8,20877.894698292257,19737.695085620708,20960.95481037057,0.1757608701558309,0.1112555976208003,0.1191712196417754,2,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T22-58-05.864266-Hohlrmtestk2_tr-[2536]-[-62.0,-40.0,4.84]-[1.0,0.0,0.0,0.0]-delta[0.011mm-0.0deg]-avg20.txt",-62,-40,messreihe_2,messreihe_2_x-62_y-40,2,0.008966492,0.04517413,0.8221422,0.12371718
-3.337477166337097,-5.411206007832258,2.0737288414951616,-3.887490874513338,-3.892038779220968,0.1386598691252019,3.887490874513338,60542.37924677991,777.4940332379491,979.2,979.75,20534.468715891595,19419.851562613105,20588.058968275203,0.151518289849776,0.1107482037316485,0.1195190625415077,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T08-48-31.600750-Hohlrmtestk1_tr-[13635]-[22.0,-43.0,5.43]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt",22,-43,messreihe_1,messreihe_1_x22_y-43,0,0.5750208,0.08656605,0.2956936,0.042719547
-2.190654700985484,-6.14297682356129,3.9523221225758065,-3.960355573330654,-3.9651405623741938,0.1715860624114169,3.960355573330654,62871.146034144134,792.0673661328874,980.1,978.1,21336.879419380177,20166.855419327872,21367.411195436085,0.2307945364312539,0.111377783437402,0.1201076563980421,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T22-26-23.235522-Hohlrmtestk1_tr-[5235]-[-44.0,9.0,4.98]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt",-44,9,messreihe_1,messreihe_1_x-44_y9,0,0.580375,0.4183951,0.00032969494,0.00090020406
-3.202141629637097,-5.317695414996774,2.1155537853596775,-3.8780812482403566,-3.882245773858064,0.1404279320474583,3.8780812482403566,60251.99592238249,775.6127943706774,979.0,978.1,20430.885285443794,19320.15790451015,20500.952732428545,0.155642657583613,0.111270150112072,0.1194774618800257,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T10-25-06.356564-Hohlrmtestk2_tr-[11761]-[6.0,-47.0,5.72]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt",6,-47,messreihe_2,messreihe_2_x6_y-47,2,0.0057674623,0.007148883,0.7252269,0.26185673
-2.627540777298387,-6.9280292025225805,4.300488425224193,-3.758519239422779,-3.7637180972887094,0.1805160420108953,3.758519239422779,56650.37071105241,751.70014040769,980.0,979.35,19241.886894096337,18237.276677946506,19171.20713900957,0.2667825379590046,0.0973058731505821,0.1061400217256037,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T03-05-04.511874-Hohlrmtestk3_tr-[8446]-[-10.0,-15.0,5.45]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt",-10,-15,messreihe_3,messreihe_3_x-10_y-15,3,0.00778329,0.007958338,0.005165215,0.9790932
-3.6498846221080647,-4.841476364504838,1.1915917423967732,-4.000306002466721,-4.007803937087097,0.1295583437478941,4.000306002466721,64092.95314470171,800.0576124525735,975.65,974.85,21714.078772630663,20561.978396536673,21816.895975534368,0.1213287104408277,0.1113778306499371,0.1205690508378241,0,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T15-57-38.159502-Hohlrmtestk1_tr-[53]-[-79.0,41.0,4.01]-[1.0,0.0,0.0,0.0]-delta[0.011mm-0.0deg]-avg20.txt",-79,41,messreihe_1,messreihe_1_x-79_y41,0,0.99887437,0.0003055427,0.0005462999,0.00027375508
-3.2301400016516126,-5.954068062904839,2.7239280612532264,-3.819621608503198,-3.8235352526338704,0.1493938483345165,3.819621608503198,58461.9228440131,763.9199136071436,977.6,976.9,19828.47232903249,18728.41049972991,19905.040015250685,0.1767167775829612,0.1115436263493688,0.1221449980417462,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T12-03-30.939283-Hohlrmtestk2_tr-[13096]-[17.0,59.0,5.65]-[1.0,0.0,0.0,0.0]-delta[0.018mm-0.0deg]-avg20.txt",17,59,messreihe_2,messreihe_2_x17_y59,3,0.006378366,0.01808294,0.036388006,0.93915075
-3.0974978803096773,-6.1815141479,3.0840162675903224,-3.838170292063929,-3.8445712222806447,0.1576217194471436,3.838170292063929,59040.33958509163,767.6302224148953,975.15,975.75,20036.86761907328,18912.008556362984,20091.463409655353,0.1983843208859148,0.1110233682529613,0.1202044020438004,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T02-34-25.806692-Hohlrmtestk1_tr-[8561]-[-19.0,-39.0,4.71]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt",-19,-39,messreihe_1,messreihe_1_x-19_y-39,3,0.0030850729,0.019356485,0.12968135,0.84787714
-2.8401071085483873,-6.6429750388467745,3.802867930298387,-3.7814556000647377,-3.787908325080646,0.1664858561513936,3.7814556000647377,57322.82310623326,756.2870401019768,978.2,977.35,19459.407904118587,18449.257602899102,19414.15759921557,0.2376799579988072,0.0964680756756253,0.1059505362668901,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T23-07-28.260173-Hohlrmtestk3_tr-[5430]-[-42.0,86.0,5.15]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt",-42,86,messreihe_3,messreihe_3_x-42_y86,3,0.006439946,0.012305079,0.00601666,0.9752383
-2.1087735627903226,-6.455782825280645,4.347009262490323,-3.940921144961656,-3.948048155664516,0.1809218137109368,3.940921144961656,62269.93228610288,788.1800000876415,978.85,977.25,21143.51927967098,19955.618800608827,21170.794205823066,0.2501273419377871,0.1115884798715256,0.121331570311107,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T21-42-36.112168-Hohlrmtestk1_tr-[4652]-[-48.0,17.0,4.85]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt",-48,17,messreihe_1,messreihe_1_x-48_y17,1,0.0091341,0.46151382,0.2494966,0.27985546
-1.721300185296774,-7.606984912212902,5.8856847269161285,-3.816734401273372,-3.823861388120968,0.2059186508143701,3.816734401273372,58454.06578644787,763.342895854252,978.6,978.2,19894.56466629498,18702.76163982281,19856.73948033008,0.3032491375857606,0.1123693319780403,0.1197295964661516,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T07-06-00.996408-Hohlrmtestk1_tr-[12237]-[10.0,43.0,6.01]-[1.0,0.0,0.0,0.0]-delta[0.017mm-0.0deg]-avg20.txt",10,43,messreihe_1,messreihe_1_x10_y43,3,0.01363223,0.01207388,0.24818392,0.72611
-3.595196227056451,-4.259653558864515,0.6644573318080638,-3.946036891045941,-3.952516531012903,0.1221800332682486,3.946036891045941,62360.126559205804,789.2039693367669,983.85,983.05,21139.22139746885,20024.733277419167,21196.171884317788,0.1006756838762994,0.1112193396887837,0.1192229726692599,0,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T10-26-41.049474-Hohlrmtestk1_tr-[14964]-[34.0,1.0,6.61]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt",34,1,messreihe_1,messreihe_1_x34_y1,0,0.99014854,0.0013228935,0.007843015,0.00068549643
-2.7049321208,-6.54619241992258,3.84126029912258,-3.846398991663738,-3.8515885189306447,0.1601945631717159,3.846398991663738,59296.61045206753,769.2758326146002,978.65,977.8,20105.475535153848,19112.122886508325,20079.012030405356,0.2250626413092342,0.0961508575452705,0.1058521681477077,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T21-14-53.762743-Hohlrmtestk3_tr-[3987]-[-52.0,54.0,4.9]-[1.0,0.0,0.0,0.0]-delta[0.008mm-0.0deg]-avg20.txt",-52,54,messreihe_3,messreihe_3_x-52_y54,3,0.020440716,0.043871675,0.010394679,0.92529297
-1.24509182525,-10.87744815782258,9.63235633257258,-3.4504726203993656,-3.456795378253226,0.330727667530085,3.4504726203993656,48072.583518876425,690.0909741765336,978.4,977.9,16598.845485887196,15204.73882235574,16268.999210633488,0.5384132211843298,0.1147766531437474,0.1274805959773597,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T17-15-19.124325-Hohlrmtestk2_tr-[17306]-[49.0,39.0,6.03]-[1.0,0.0,0.0,0.0]-delta[0.005mm-0.0deg]-avg20.txt",49,39,messreihe_2,messreihe_2_x49_y39,3,0.004220386,0.00553363,0.002016911,0.98822916
-2.476377786580645,-8.44371107682742,5.967333290246774,-3.63359393616782,-3.6401030378322576,0.2284398531402217,3.63359393616782,53034.01382749256,726.7153946839958,978.9,978.4,18099.172126321224,16910.173175607648,18024.668525563688,0.3473861750559923,0.1119169027550995,0.1218903951929105,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T19-59-56.801108-Hohlrmtestk2_tr-[19528]-[64.0,39.0,5.92]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt",64,39,messreihe_2,messreihe_2_x64_y39,3,0.02407656,0.009005591,0.0014918742,0.9654259
-2.760129061866129,-6.9552490371,4.195119975233871,-3.748046902278241,-3.7545302364951607,0.1792962847082355,3.748046902278241,56334.090960290174,749.6058160948028,979.9,978.95,19131.46561993258,18133.20347041146,19069.421869946134,0.264250129340081,0.0969520670580934,0.1065123598855598,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T02-21-29.477662-Hohlrmtestk3_tr-[7901]-[-18.0,-20.0,5.42]-[1.0,0.0,0.0,0.0]-delta[0.011mm-0.0deg]-avg20.txt",-18,-20,messreihe_3,messreihe_3_x-18_y-20,3,0.004506689,0.0065607624,0.005422774,0.98350984
-2.8114611955048385,-6.154172796032259,3.34271160052742,-3.8504471011489834,-3.8554126603661287,0.1583267533275139,3.8504471011489834,59418.891968502925,770.0854150140765,981.9,981.4,20179.618239630097,19049.788856724947,20189.484872147885,0.2014684635490143,0.1116930375573928,0.1186484534281601,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T18-10-09.854470-Hohlrmtestk1_tr-[21208]-[76.0,-14.0,5.59]-[1.0,0.0,0.0,0.0]-delta[0.005mm-0.0deg]-avg20.txt",76,-14,messreihe_1,messreihe_1_x76_y-14,2,0.095110975,0.031389255,0.5611013,0.31239858
-3.1413832536596775,-5.906697873616129,2.7653146199564516,-3.8579380080154286,-3.8647742793483872,0.1526081337738622,3.8579380080154286,59642.80663965218,771.5840656897577,974.4,975.0,20231.51833513526,19111.647387712677,20299.640916804237,0.1862064588878935,0.1106391522263529,0.1206755986685606,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T03-38-52.077922-Hohlrmtestk1_tr-[9433]-[-12.0,-56.0,4.61]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt",-12,-56,messreihe_1,messreihe_1_x-12_y-56,3,0.00695762,0.01239196,0.2626935,0.71795684
-3.0876159865870965,-5.3949698173338705,2.307353830746774,-3.912976849682026,-3.916310896591935,0.1366283496258257,3.912976849682026,61335.55058340787,782.5910085490087,980.0,979.6,20787.805083415064,19674.955045876457,20872.790454116355,0.1440158712479819,0.1110224919202762,0.1209483326981892,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T12-47-08.820962-Hohlrmtestk2_tr-[13689]-[22.0,-41.0,5.56]-[1.0,0.0,0.0,0.0]-delta[0.008mm-0.0deg]-avg20.txt",22,-41,messreihe_2,messreihe_2_x22_y-41,2,0.032408934,0.038121507,0.75057656,0.17889298
-3.377389616480645,-5.494466194225806,2.117076577745161,-3.9027445775943512,-3.9088612906451607,0.1391039577791185,3.9027445775943512,61018.31136119671,780.5450889523825,976.95,977.6,20687.12204817338,19576.320029668932,20754.869283354405,0.1530500616180506,0.1105974427056442,0.1192949785381863,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T04-33-19.855759-Hohlrmtestk1_tr-[10172]-[-7.0,-4.0,5.14]-[1.0,0.0,0.0,0.0]-delta[0.005mm-0.0deg]-avg20.txt",-7,-4,messreihe_1,messreihe_1_x-7_y-4,2,0.17193869,0.007156346,0.68510044,0.13580453
-2.849024631825807,-6.087196388,3.238171756174193,-3.8458024170689984,-3.8499418058274193,0.158880711517813,3.8458024170689984,59276.57268581626,769.1564031302435,981.6,981.1,20133.085648653137,19001.24984384502,20142.23719331811,0.2021061567111232,0.1122052424738383,0.1191260607335921,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T10-24-56.381984-Hohlrmtestk1_tr-[14941]-[34.0,-25.0,6.15]-[1.0,0.0,0.0,0.0]-delta[0.017mm-0.0deg]-avg20.txt",34,-25,messreihe_1,messreihe_1_x34_y-25,2,0.08981105,0.042066272,0.5586631,0.30945957
-3.182727358220968,-5.497931398196775,2.3152040399758067,-3.8681951430785912,-3.8726606553532266,0.1430629164211622,3.8681951430785912,59948.58605262991,773.6346889712166,979.7,978.55,20327.47287075608,19230.26438289754,20390.848798976294,0.1627022908316677,0.11141013612636,0.1202667773665153,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T12-06-08.587172-Hohlrmtestk2_tr-[13131]-[17.0,-12.0,5.74]-[1.0,0.0,0.0,0.0]-delta[0.011mm-0.0deg]-avg20.txt",17,-12,messreihe_2,messreihe_2_x17_y-12,2,0.01369169,0.0045405882,0.67160356,0.3101641
-3.131111504782258,-5.908389617335484,2.7772781125532258,-3.846113366191484,-3.8507794291241937,0.149588239139527,3.846113366191484,59274.67363220948,769.2192307827227,978.95,978.3,20107.34252322511,18994.277997103854,20173.053111880516,0.1797940944445324,0.1106199557005571,0.1192535472665116,2,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T17-35-09.828527-Hohlrmtestk1_tr-[20740]-[73.0,71.0,5.57]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt",73,71,messreihe_1,messreihe_1_x73_y71,3,0.030224083,0.00452124,0.40167493,0.56357974
-1.640471844448387,-6.741426328587097,5.100954484138709,-3.9590580422347137,-3.9634375513870967,0.2007045530946056,3.9590580422347137,62873.406020564486,791.8080847895474,979.7,978.4,21360.568141453463,20148.325172771936,21364.51270633909,0.2922049490151122,0.1118987909775861,0.1207405102341743,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T23-02-32.845474-Hohlrmtestk1_tr-[5718]-[-41.0,-20.0,5.0]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt",-41,-20,messreihe_1,messreihe_1_x-41_y-20,1,0.38128766,0.61749965,0.00033188236,0.00088074483
-1.1570637964516128,-11.13718523234032,9.980121435888709,-3.4381665060744933,-3.442510617,0.3389428923116642,3.4381665060744933,47755.42070217208,687.6296301067778,979.65,979.2,16510.884511588014,15101.401883790288,16143.13430679378,0.5544375368109757,0.1136308726638934,0.1252996735848026,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T20-10-07.827485-Hohlrmtestk2_tr-[19664]-[65.0,6.0,6.26]-[1.0,0.0,0.0,0.0]-delta[0.017mm-0.0deg]-avg20.txt",65,6,messreihe_2,messreihe_2_x65_y6,3,0.00425223,0.0052567907,0.0020177232,0.98847336
-2.9468739687483874,-6.2756006403999995,3.328726671651612,-3.8483075924161736,-3.858351821370968,0.1647907345940805,3.8483075924161736,59361.345875536135,769.6581257475007,976.15,975.6,20151.74172216437,19011.488522281405,20198.11563109036,0.214847545794648,0.1111415321872891,0.1204005674981676,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T20-27-07.550742-Hohlrmtestk2_tr-[516]-[-76.0,22.0,4.63]-[1.0,0.0,0.0,0.0]-delta[0.014mm-0.0deg]-avg20.txt",-76,22,messreihe_2,messreihe_2_x-76_y22,3,0.0042737843,0.03291592,0.24379303,0.7190174
-3.0162861254919355,-6.6766652461306455,3.66037912063871,-3.759490731817483,-3.7694889187967746,0.1734660684942222,3.759490731817483,56669.608019201136,751.894496260679,974.9,974.35,19254.830261398452,18122.922579039965,19291.85517876273,0.2343912249931285,0.1106935567290345,0.1204307556237993,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T09-22-16.831654-Hohlrmtestk2_tr-[10911]-[-1.0,92.0,6.13]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt",-1,92,messreihe_2,messreihe_2_x-1_y92,3,0.0011327561,0.0019805608,0.0318045,0.9650823
-2.3093609618258064,-7.394684015487096,5.0853230536612894,-3.790054287820422,-3.7984712347693543,0.1988360673332791,3.790054287820422,57630.593192480424,758.0071183309368,976.1,975.6,19610.064350702683,18425.343582168713,19595.185259609032,0.2882777574007316,0.1110942029662623,0.1208617746861518,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T05-41-48.692945-Hohlrmtestk1_tr-[11098]-[1.0,81.0,5.99]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt",1,81,messreihe_1,messreihe_1_x1_y81,3,0.0013456233,0.004251706,0.07300262,0.92140007
-3.075066288429032,-6.344143621651614,3.2690773332225818,-3.8244301323309258,-3.8281708873032256,0.164915976093005,3.8244301323309258,58628.505928122046,764.8824968122425,977.85,978.5,19904.98335239871,18785.180272509344,19938.342303214,0.2149013523955631,0.1121934753486686,0.1210915469685342,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T06-27-05.485842-Hohlrmtestk1_tr-[11711]-[6.0,-40.0,5.17]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt",6,-40,messreihe_1,messreihe_1_x6_y-40,3,0.009749141,0.0030744202,0.2534936,0.7336828
-3.26004511838871,-5.767380453732258,2.5073353353435484,-3.923718704474191,-3.930934137335484,0.1506554688490162,3.923718704474191,61688.480434081095,784.7405186106813,975.25,974.65,20919.491946621267,19761.04234279949,21007.946144660335,0.17849985136111,0.1121302623268888,0.1216126445392229,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T17-09-17.573735-Hohlrmtestk1_tr-[1007]-[-72.0,-64.0,3.83]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt",-72,-64,messreihe_1,messreihe_1_x-72_y-64,1,0.031064192,0.520695,0.23612241,0.2121184
-2.8234243227806455,-6.712307497937097,3.888883175156451,-3.7693805410183225,-3.775258086746774,0.1684485647328023,3.7693805410183225,56960.65493245446,753.8726671035456,979.65,979.15,19330.41924433061,18351.48640659426,19278.7492815296,0.243424428165487,0.0955089088703747,0.1050603667334146,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T19-00-16.695144-Hohlrmtestk3_tr-[2262]-[-64.0,4.0,4.8]-[1.0,0.0,0.0,0.0]-delta[0.019mm-0.0deg]-avg20.txt",-64,4,messreihe_3,messreihe_3_x-64_y4,3,0.0055021504,0.0085323835,0.006237757,0.97972775
-3.18443498378871,-5.860898987491936,2.676464003703226,-3.8386020311218663,-3.8428967640112894,0.1459295991667549,3.8386020311218663,59039.400165984815,767.7169721034303,977.85,977.4,20021.86701966376,18915.681920976553,20101.851225344504,0.1716070009320278,0.1098246653586582,0.1181356370640446,0,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T21-53-36.512780-Hohlrmtestk2_tr-[21051]-[75.0,81.0,5.75]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt",75,81,messreihe_2,messreihe_2_x75_y81,0,0.96799535,0.0003857553,0.016700346,0.014918451
-2.9233221105064513,-6.212572236838708,3.289250126332257,-3.835530444349048,-3.8425484208548384,0.1597769319470852,3.835530444349048,58962.02665250084,767.1022809939454,977.9,977.4,20014.67704270401,18892.251578619107,20055.098031177728,0.204993999838051,0.1104155168173151,0.1188773701703794,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T13-09-53.128031-Hohlrmtestk1_tr-[17172]-[49.0,60.0,5.88]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt",49,60,messreihe_1,messreihe_1_x49_y60,3,0.0063492,0.027518142,0.11285523,0.85327744
-3.1966783507016125,-6.25539302643387,3.0587146757322574,-3.821189702346633,-3.8287231756967746,0.158535786693327,3.821189702346633,58521.12397226666,764.2345224115985,974.5,975.1,19859.610370610735,18740.86416447736,19920.64943717856,0.2003487005659945,0.1105451172667083,0.1208773039902211,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T02-16-58.028322-Hohlrmtestk1_tr-[8326]-[-20.0,-51.0,4.62]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt",-20,-51,messreihe_1,messreihe_1_x-20_y-51,3,0.0026309986,0.0017783893,0.29680476,0.69878584
-2.289754800764516,-8.625879915585484,6.336125114820968,-3.5934515831847555,-3.5999072908919354,0.2485876547846662,3.5934515831847555,51911.73510132027,718.6867178516502,975.55,975.0,17752.101189444533,16527.61584835009,17632.01806352565,0.387042714346602,0.1107805130725863,0.1214013979615999,3,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T09-23-42.911411-Hohlrmtestk2_tr-[10931]-[-1.0,72.0,5.96]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt",-1,72,messreihe_2,messreihe_2_x-1_y72,3,0.011383098,0.007712524,0.0015630391,0.9793413
