label,score
3,0.016520638649976892
3,0.02612930741263297
2,0.006356206547350182
0,0.03059547030004981
1,0.03324683031980851
0,0.016657378419339876
3,0.057229277595224996
3,0.03403647993050003
3,0.00954346503138941
3,0.01687315989746234
3,0.04702235769319359
1,0.01738862183060267
2,0.0074420977225156055
1,0.045452043690111014
3,0.06113720094240503
3,0.046923232023775366
1,0.02123725455981344
0,0.028680946755526324
1,0.03065853686552702
3,0.005155369180583713
1,0.004207409937041738
3,0.03943826396826999
2,0.05868058885300493
3,0.004726283494825676
3,0.009631268297908998
3,0.06633538519264039
3,0.03372802112712402
3,0.017005874805096407
3,0.014278834247906965
3,0.02552443381138571
3,0.024656912185820137
3,0.007935702144594017
3,0.028562303387264145
3,0.0013159557133421568
2,0.27020596517676215
3,0.03732540885479475
3,0.05929695093729425
0,0.06374491887959068
3,0.00986569302445292
3,0.008022746894583009
3,0.010904031703834959
3,0.04450824559707648
3,0.06157972238043786
3,0.025572960515517225
3,0.02707911363700633
3,0.00724345027052204
0,0.062342119658771455
1,0.052351203586243074
3,0.035548868912497825
1,0.04707030399929166
0,0.009486609339115708
3,0.013030768157330518
3,0.03670529474674615
1,0.028333793279880504
3,0.06548729626541273
2,0.021105209804536486
3,0.05416723824156403
3,0.007177864032629349
3,0.03796971673569911
3,0.021997876121156706
1,0.052705654345932336
3,0.002326729584110168
3,0.04628450251335502
3,0.04013820473388198
3,0.003684049823268487
3,0.06173297572530198
3,0.01396419182797367
3,0.0509539967184353
1,0.19559932618860648
3,0.009529350958679298
3,0.013928016270273473
3,0.036318099294402745
0,0.024857085659662284
3,0.09906793190614621
3,0.0031902577974540335
1,0.023050560583138004
1,0.16036168210348256
3,0.006507686395639029
0,0.03386855462326433
3,0.005928561183690833
3,0.034286308251807646
0,0.01869101496803763
3,0.008855039328673696
1,0.055256523573665756
3,0.009426738307914108
3,0.020586867336867223
3,0.014973811099766747
3,0.01716342647663901
3,0.0019520108688242663
3,0.007259296867565839
0,0.008561231622650857
3,0.006518058291893584
3,0.10824892318379772
0,0.059218606731559556
0,0.01582616093474791
3,0.021561167719838063
0,0.008416943071331968
3,0.03331222137360217
1,0.05665876733318673
3,0.013013766110908133
3,0.005081081215234088
3,0.01587183047388421
1,0.009587704284765266
0,0.023177013668172798
3,0.02670638365994075
0,0.014680054548735437
3,0.05270556753890803
3,0.03241613999752889
3,0.0055231108519763995
3,0.03501058028868874
3,0.017487094457797323
3,0.012400394851658347
0,0.05122478284622694
3,0.09506720670393361
3,0.009894109844055485
3,0.020459917557789694
3,0.010683282042716775
3,0.018929999373828377
3,0.012614717361749335
3,0.017460728243206276
2,0.010473543488938367
3,0.009744466273987479
3,0.01153849059047603
3,0.024136446266936472
1,0.015577330420954993
3,0.04742384434928466
3,0.007878456545957506
3,0.004505168957147586
3,0.008391098812866394
3,0.010431561589994705
1,0.15203349904410005
1,0.03299706847537136
2,0.023612299205192762
3,0.027480559457298773
3,0.007689015556550789
3,0.02523456663681963
0,0.009508422710953661
3,0.04916850589735082
2,0.007885672999368525
3,0.02026527107028673
3,0.014307455409858155
1,0.08524688878558853
0,0.021966731953834324
1,0.09403594866079899
2,0.014327451481327667
0,0.08516017939407684
3,0.009519831882657188
3,0.09822560247426605
1,0.0834929732586997
0,0.05494374764407068
3,0.04565206629396463
3,0.059511606490204594
2,0.011016555026106552
