label,if_score,if_label,file_path
0,0.4633313659375661,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T08-35-32.000014-Hohlrmtestk2_tr-[10281]-[-7.0,-36.0,5.09]-[1.0,0.0,0.0,0.0]-delta[0.022mm-0.0deg]-avg20.txt"
3,0.3866475617503906,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T22-18-52.085187-Hohlrmtestk2_tr-[2011]-[-66.0,36.0,4.58]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.5231973572771297,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T20-14-24.214614-Hohlrmtestk2_tr-[19722]-[65.0,-60.0,6.07]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
3,0.4109885543486957,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T01-55-21.180022-Hohlrmtestk3_tr-[7578]-[-23.0,-14.0,5.46]-[1.0,0.0,0.0,0.0]-delta[0.018mm-0.0deg]-avg20.txt"
0,0.5064053816268665,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T18-55-54.051179-Hohlrmtestk3_tr-[2206]-[-64.0,68.0,4.81]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
1,0.41239263277759414,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T21-31-03.958199-Hohlrmtestk1_tr-[4500]-[-49.0,18.0,4.92]-[1.0,0.0,0.0,0.0]-delta[0.02mm-0.0deg]-avg20.txt"
3,0.43433941898908063,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T07-06-21.508286-Hohlrmtestk2_tr-[9076]-[-16.0,83.0,6.21]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
0,0.49237111497449826,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T12-29-53.065419-Hohlrmtestk2_tr-[13454]-[20.0,-33.0,6.32]-[1.0,0.0,0.0,0.0]-delta[0.026mm-0.0deg]-avg20.txt"
1,0.521240004027689,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T12-17-52.833563-Hohlrmtestk1_tr-[16468]-[44.0,16.0,7.03]-[1.0,0.0,0.0,0.0]-delta[0.001mm-0.0deg]-avg20.txt"
3,0.5744281012285536,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T17-40-38.222406-Hohlrmtestk2_tr-[17647]-[51.0,-21.0,6.27]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
0,0.42497236341656863,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T09-29-23.624128-Hohlrmtestk1_tr-[14185]-[29.0,69.0,6.32]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
0,0.4554978408484432,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T04-59-32.862097-Hohlrmtestk2_tr-[7371]-[-30.0,60.0,5.13]-[1.0,0.0,0.0,0.0]-delta[0.001mm-0.0deg]-avg20.txt"
3,0.49735841683320015,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T06-17-57.492898-Hohlrmtestk1_tr-[11588]-[5.0,74.0,5.98]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt"
0,0.5109856088300115,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T20-58-12.656417-Hohlrmtestk3_tr-[3771]-[-54.0,-37.0,4.9]-[1.0,0.0,0.0,0.0]-delta[0.001mm-0.0deg]-avg20.txt"
3,0.4052824642884713,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T20-58-05.986236-Hohlrmtestk2_tr-[934]-[-73.0,39.0,4.34]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt"
0,0.45484139069470364,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T21-22-14.566118-Hohlrmtestk2_tr-[20631]-[72.0,-31.0,5.66]-[1.0,0.0,0.0,0.0]-delta[0.002mm-0.0deg]-avg20.txt"
3,0.4199657039177534,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T19-16-05.905739-Hohlrmtestk3_tr-[2462]-[-63.0,87.0,4.53]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt"
3,0.45299666523673754,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T04-11-27.647993-Hohlrmtestk3_tr-[9296]-[4.0,-18.0,5.52]-[1.0,0.0,0.0,0.0]-delta[0.011mm-0.0deg]-avg20.txt"
3,0.5387446669909045,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T18-01-55.085471-Hohlrmtestk2_tr-[17935]-[53.0,-18.0,6.17]-[1.0,0.0,0.0,0.0]-delta[0.017mm-0.0deg]-avg20.txt"
3,0.46893985838245134,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T21-02-17.523789-Hohlrmtestk3_tr-[3824]-[-53.0,-43.0,4.98]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt"
3,0.4795378920446035,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T05-39-18.943449-Hohlrmtestk1_tr-[11063]-[0.0,79.0,5.99]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
3,0.4845777384476235,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T06-14-26.687188-Hohlrmtestk1_tr-[11539]-[4.0,72.0,5.98]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
2,0.5093987308452497,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T10-10-55.611682-Hohlrmtestk1_tr-[14750]-[32.0,93.0,5.68]-[1.0,0.0,0.0,0.0]-delta[0.011mm-0.0deg]-avg20.txt"
3,0.4491324963749981,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T05-02-58.398639-Hohlrmtestk3_tr-[9962]-[15.0,-31.0,5.67]-[1.0,0.0,0.0,0.0]-delta[0.014mm-0.0deg]-avg20.txt"
1,0.4461147610593449,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T19-41-52.639730-Hohlrmtestk1_tr-[3043]-[-59.0,-19.0,4.5]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
3,0.39038145429220444,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T12-11-26.257620-Hohlrmtestk1_tr-[16381]-[43.0,-53.0,5.72]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt"
3,0.4355242271288849,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T23-52-42.580624-Hohlrmtestk1_tr-[6389]-[-36.0,-28.0,4.83]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.4120964441425801,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T02-00-52.613074-Hohlrmtestk3_tr-[7644]-[-22.0,-43.0,5.45]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
3,0.40332562445431197,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T07-32-51.190821-Hohlrmtestk2_tr-[9435]-[-13.0,60.0,5.97]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
1,0.4786436714069315,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T02-12-48.471894-Hohlrmtestk2_tr-[5134]-[-45.0,-25.0,5.41]-[1.0,0.0,0.0,0.0]-delta[0.005mm-0.0deg]-avg20.txt"
1,0.48744976477878865,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T00-45-25.105336-Hohlrmtestk2_tr-[3968]-[-53.0,-52.0,5.87]-[1.0,0.0,0.0,0.0]-delta[0.018mm-0.0deg]-avg20.txt"
3,0.4429497187246978,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T21-37-06.424035-Hohlrmtestk2_tr-[1453]-[-70.0,75.0,4.72]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt"
3,0.3862695136897844,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T05-48-11.963774-Hohlrmtestk1_tr-[11184]-[1.0,-48.0,5.09]-[1.0,0.0,0.0,0.0]-delta[0.02mm-0.0deg]-avg20.txt"
3,0.44476437196114643,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T18-27-37.054400-Hohlrmtestk1_tr-[2051]-[-65.0,92.0,4.3]-[1.0,0.0,0.0,0.0]-delta[0.019mm-0.0deg]-avg20.txt"
3,0.4427541315296557,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T18-07-31.686411-Hohlrmtestk3_tr-[1583]-[-69.0,89.0,4.41]-[1.0,0.0,0.0,0.0]-delta[0.019mm-0.0deg]-avg20.txt"
3,0.4147636125178523,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T21-58-18.275976-Hohlrmtestk3_tr-[4542]-[-48.0,88.0,4.96]-[1.0,0.0,0.0,0.0]-delta[0.017mm-0.0deg]-avg20.txt"
3,0.6011345212593568,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T20-19-43.639218-Hohlrmtestk2_tr-[19794]-[66.0,9.0,6.3]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
0,0.4188591923378996,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T13-31-36.486310-Hohlrmtestk1_tr-[17466]-[51.0,64.0,5.61]-[1.0,0.0,0.0,0.0]-delta[0.02mm-0.0deg]-avg20.txt"
3,0.4275601738013144,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T02-44-49.372497-Hohlrmtestk3_tr-[8192]-[-14.0,-42.0,5.36]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
3,0.42645705582548554,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T18-48-15.401653-Hohlrmtestk1_tr-[2326]-[-64.0,80.0,4.37]-[1.0,0.0,0.0,0.0]-delta[0.005mm-0.0deg]-avg20.txt"
0,0.45806904294147793,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T15-48-31.722761-Hohlrmtestk1_tr-[19313]-[63.0,2.0,5.91]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.4161485280264718,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T02-28-22.378215-Hohlrmtestk2_tr-[5343]-[-43.0,71.0,5.2]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
1,0.5106571718113708,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T02-30-09.017477-Hohlrmtestk2_tr-[5367]-[-43.0,44.0,5.91]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.40515565405846143,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T09-56-19.646038-Hohlrmtestk1_tr-[14551]-[31.0,-7.0,5.76]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.440778716339868,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T04-59-44.760842-Hohlrmtestk1_tr-[10528]-[-4.0,-11.0,5.06]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
3,0.45284899667802436,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T04-45-00.595797-Hohlrmtestk3_tr-[9730]-[11.0,-27.0,5.61]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.4647900070705671,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T19-10-16.860976-Hohlrmtestk2_tr-[18858]-[60.0,-59.0,6.19]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.42170525951509147,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T04-22-13.194440-Hohlrmtestk1_tr-[10021]-[-8.0,-24.0,4.89]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
3,0.3938742795880586,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T13-31-08.441192-Hohlrmtestk2_tr-[14278]-[28.0,70.0,6.14]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt"
0,0.4323740801648894,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T17-41-57.798322-Hohlrmtestk1_tr-[20832]-[73.0,-31.0,5.51]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
1,0.5324970994719135,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T13-23-29.541353-Hohlrmtestk1_tr-[17357]-[50.0,12.0,7.03]-[1.0,0.0,0.0,0.0]-delta[0.02mm-0.0deg]-avg20.txt"
1,0.47695667711554424,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T12-46-20.175419-Hohlrmtestk1_tr-[16853]-[47.0,84.0,6.82]-[1.0,0.0,0.0,0.0]-delta[0.018mm-0.0deg]-avg20.txt"
3,0.5120311791521949,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T18-56-05.396947-Hohlrmtestk2_tr-[18667]-[58.0,55.0,6.28]-[1.0,0.0,0.0,0.0]-delta[0.002mm-0.0deg]-avg20.txt"
3,0.5304556225609767,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T16-11-04.603806-Hohlrmtestk1_tr-[19616]-[65.0,-6.0,5.65]-[1.0,0.0,0.0,0.0]-delta[0.018mm-0.0deg]-avg20.txt"
0,0.4070319891753319,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T13-01-13.197330-Hohlrmtestk2_tr-[13879]-[24.0,-56.0,6.13]-[1.0,0.0,0.0,0.0]-delta[0.008mm-0.0deg]-avg20.txt"
3,0.47823140617317783,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T16-18-15.098372-Hohlrmtestk3_tr-[188]-[-78.0,21.0,4.57]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
2,0.4673396748752863,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T12-01-14.258691-Hohlrmtestk1_tr-[16244]-[42.0,97.0,5.37]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
1,0.4131789252884267,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T17-32-21.740272-Hohlrmtestk2_tr-[17536]-[50.0,91.0,6.11]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
3,0.42329038025159593,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T16-41-52.585846-Hohlrmtestk1_tr-[642]-[-75.0,7.0,4.15]-[1.0,0.0,0.0,0.0]-delta[0.005mm-0.0deg]-avg20.txt"
0,0.4214137869327508,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T10-25-54.576867-Hohlrmtestk2_tr-[11772]-[6.0,-32.0,6.02]-[1.0,0.0,0.0,0.0]-delta[0.017mm-0.0deg]-avg20.txt"
3,0.38165644561902834,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T05-28-38.464682-Hohlrmtestk1_tr-[10919]-[-1.0,-21.0,5.2]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
3,0.4028001848355556,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T11-30-24.644821-Hohlrmtestk2_tr-[12646]-[13.0,-6.0,5.61]-[1.0,0.0,0.0,0.0]-delta[0.002mm-0.0deg]-avg20.txt"
1,0.43586349765812993,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T03-49-27.401998-Hohlrmtestk2_tr-[6428]-[-36.0,13.0,5.17]-[1.0,0.0,0.0,0.0]-delta[0.008mm-0.0deg]-avg20.txt"
3,0.49005526234374625,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T17-49-53.543301-Hohlrmtestk1_tr-[20938]-[74.0,17.0,5.63]-[1.0,0.0,0.0,0.0]-delta[0.005mm-0.0deg]-avg20.txt"
3,0.3902977103330339,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T02-11-25.856097-Hohlrmtestk2_tr-[5116]-[-45.0,-7.0,5.08]-[1.0,0.0,0.0,0.0]-delta[0.003mm-0.0deg]-avg20.txt"
1,0.49572181861245057,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T13-56-22.346005-Hohlrmtestk1_tr-[17802]-[53.0,23.0,6.08]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
1,0.45140607933649085,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T00-11-54.029273-Hohlrmtestk1_tr-[6645]-[-35.0,-55.0,4.91]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
3,0.45471638924060687,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T23-50-53.073623-Hohlrmtestk2_tr-[3239]-[-58.0,91.0,4.91]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.4284054263543757,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T18-28-02.953378-Hohlrmtestk3_tr-[1845]-[-67.0,53.0,4.55]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.40983374134818557,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T01-10-56.211800-Hohlrmtestk3_tr-[7018]-[-32.0,-38.0,5.49]-[1.0,0.0,0.0,0.0]-delta[0.014mm-0.0deg]-avg20.txt"
3,0.5424151559328897,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T21-15-19.372373-Hohlrmtestk2_tr-[20539]-[71.0,4.0,6.29]-[1.0,0.0,0.0,0.0]-delta[0.002mm-0.0deg]-avg20.txt"
0,0.43592233481086506,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T22-16-26.866040-Hohlrmtestk2_tr-[21355]-[77.0,23.0,6.01]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.6190246294558681,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T08-09-03.127281-Hohlrmtestk2_tr-[9924]-[-10.0,110.0,2.79]-[1.0,0.0,0.0,0.0]-delta[0.018mm-0.0deg]-avg20.txt"
3,0.4498675915517989,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T08-50-02.209751-Hohlrmtestk2_tr-[10478]-[-5.0,45.0,6.16]-[1.0,0.0,0.0,0.0]-delta[0.005mm-0.0deg]-avg20.txt"
1,0.5250009760233202,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T22-26-45.879283-Hohlrmtestk2_tr-[2119]-[-65.0,42.0,5.12]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
0,0.4245182702340473,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T04-21-22.021272-Hohlrmtestk1_tr-[10010]-[-8.0,-37.0,4.84]-[1.0,0.0,0.0,0.0]-delta[0.011mm-0.0deg]-avg20.txt"
3,0.4104381755207001,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T19-00-08.031555-Hohlrmtestk3_tr-[2260]-[-64.0,6.0,4.77]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
1,0.451928643812488,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T21-37-34.625122-Hohlrmtestk1_tr-[4586]-[-48.0,-56.0,4.94]-[1.0,0.0,0.0,0.0]-delta[0.003mm-0.0deg]-avg20.txt"
1,0.5154091764562502,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T12-26-24.958018-Hohlrmtestk1_tr-[16584]-[45.0,52.0,6.48]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
0,0.4273189035010377,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T17-19-58.885645-Hohlrmtestk2_tr-[17368]-[49.0,-31.0,5.84]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
0,0.5345175305325189,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T07-13-53.294700-Hohlrmtestk1_tr-[12347]-[11.0,34.0,6.16]-[1.0,0.0,0.0,0.0]-delta[0.002mm-0.0deg]-avg20.txt"
3,0.4333169590426163,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T19-27-40.699289-Hohlrmtestk3_tr-[2611]-[-62.0,-58.0,4.69]-[1.0,0.0,0.0,0.0]-delta[0.008mm-0.0deg]-avg20.txt"
1,0.5066186116422139,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T21-57-13.189710-Hohlrmtestk2_tr-[1722]-[-68.0,44.0,5.13]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.4895900124280778,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T08-45-56.686945-Hohlrmtestk2_tr-[10422]-[-6.0,88.0,6.15]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.41972414674044595,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T21-48-09.707706-Hohlrmtestk3_tr-[4412]-[-49.0,-40.0,5.08]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt"
3,0.6052442286933266,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T07-09-25.979096-Hohlrmtestk2_tr-[9118]-[-15.0,111.0,2.7]-[1.0,0.0,0.0,0.0]-delta[0.003mm-0.0deg]-avg20.txt"
3,0.47944408510328934,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T16-18-00.628170-Hohlrmtestk3_tr-[185]-[-78.0,24.0,4.59]-[1.0,0.0,0.0,0.0]-delta[0.018mm-0.0deg]-avg20.txt"
2,0.4508414323357822,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T01-26-50.595605-Hohlrmtestk1_tr-[7647]-[-25.0,85.0,5.3]-[1.0,0.0,0.0,0.0]-delta[0.001mm-0.0deg]-avg20.txt"
3,0.5929803635367479,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T14-48-51.132581-Hohlrmtestk1_tr-[18512]-[58.0,-29.0,5.75]-[1.0,0.0,0.0,0.0]-delta[0.002mm-0.0deg]-avg20.txt"
3,0.45147696036979573,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T20-34-30.565991-Hohlrmtestk2_tr-[617]-[-75.0,58.0,4.33]-[1.0,0.0,0.0,0.0]-delta[0.014mm-0.0deg]-avg20.txt"
3,0.5151388273767435,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T07-53-07.829636-Hohlrmtestk2_tr-[9709]-[-11.0,62.0,5.86]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
1,0.5059202969864237,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T17-45-24.563006-Hohlrmtestk1_tr-[1490]-[-69.0,53.0,4.24]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
1,0.4047485263270232,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T21-19-56.147460-Hohlrmtestk1_tr-[4349]-[-50.0,10.0,4.8]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
1,0.6529591843561432,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T12-53-19.163077-Hohlrmtestk1_tr-[16947]-[47.0,-20.0,6.64]-[1.0,0.0,0.0,0.0]-delta[0.001mm-0.0deg]-avg20.txt"
0,0.5370736141317302,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T13-06-38.374755-Hohlrmtestk2_tr-[13950]-[25.0,11.0,5.64]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
